"Date","TemperatureCMax","TemperatureCMin","TemperatureCAvg","TdAvgC","HrAvg","WindkmhDir","WindkmhInt","WindkmhGust","PresslevHp","Precmm","TotClOct","lowClOct","VisKm","station_ID"
"10/21/2020","14.3","8.2","12.8","10.9","87.7","SSE","13.7","32.4","1005.9","2.1","8.0","7.6","23.1","06260"
"10/20/2020","13.2","7.0","9.3","6.1","81.1","SE","10.4","28.8","1015.8","0.0","8.0","8.0","21.7","06260"
"10/19/2020","13.4","5.3","9.4","7.9","90.4","W","5.6","21.6","1021.8","0.2","7.0","6.6","19.7","06260"
"10/18/2020","12.5","2.0","7.0","5.3","89.9","SSE","3.8","14.4","1021.1","0.0","5.1","6.8","8.7","06260"
"10/17/2020","12.2","5.2","8.0","5.3","84.3","NNE","5.6","25.2","1022.8","0.0","6.7","6.7","22.7","06260"
"10/16/2020","11.5","4.6","9.0","5.2","77.8","NNE","10.5","39.6","1022.5","0.0","7.4","7.2","32.0","06260"
"10/15/2020","12.3","7.2","9.6","5.6","75.9","NNE","12.8","39.6","1019.9","0.0","8.0","8.0","39.2","06260"
"10/14/2020","12.8","6.0","9.2","6.8","85.1","E","12.2","28.8","1014.8","0.0","6.5","7.8","18.5","06260"
"10/13/2020","14.5","5.9","9.9","7.5","85.5","SSW","7.7","25.2","1016.3","0.0","8.0","7.8","24.9","06260"
"10/12/2020","13.7","4.3","9.2","7.4","89.2","W","8.1","25.2","1020.3","4.4","4.5","4.9","22.3","06260"
"10/11/2020","12.9","5.1","8.4","6.5","88.7","WSW","9.5","43.2","1018.5","10.0","5.8","5.3","24.0","06260"
"10/10/2020","15.3","7.5","11.1","7.9","81.5","SW","10.8","46.8","1016.8","5.2","6.0","6.8","34.9","06260"
"10/09/2020","15.9","10.5","13.0","11.8","92.8","SW","13.8","54.0","1013.0","11.2","8.0","7.3","20.0","06260"
"10/08/2020","15.0","10.7","12.3","10.0","85.9","SW","13.7","39.6","1012.6","4.1","7.8","7.4","20.2","06260"
"10/07/2020","14.8","11.0","12.5","10.8","89.7","SW","14.4","46.8","998.9","8.9","7.1","5.9","24.4","06260"
"10/06/2020","14.4","10.4","12.5","10.6","87.9","SSW","17.9","46.8","997.3","7.0","7.8","6.6","28.1","06260"
"10/05/2020","14.8","10.6","12.0","8.2","77.8","SSE","21.6","61.2","992.3","1.1","6.8","6.7","39.3","06260"
"10/04/2020","14.5","9.9","11.9","10.8","93.5","SSE","10.5","28.8","987.8","8.0","7.6","7.0","17.8","06260"
"10/03/2020","16.0","9.1","14.1","11.3","82.3","ENE","17.6","36.0","991.7","0.2","8.0","8.0","23.8","06260"
"10/02/2020","14.6","8.0","11.7","10.7","94.7","SSE","12.0","36.0","998.4","7.7","6.5","7.0","11.5","06260"
"10/01/2020","18.4","12.8","15.7","14.3","90.7","SSE","10.7","28.8","1008.9","1.8","8.0","7.5","13.9","06260"
"10/01/2020","18.4","12.8","15.7","14.3","90.7","SSE","10.7","28.8","1008.9","1.8","8.0","7.5","13.9","06260"
"09/30/2020","19.3","12.0","15.1","12.5","86.1","SSW","6.2","18.0","1015.4","1.1","6.9","6.5","17.4","06260"
"09/29/2020","14.3","12.1","12.8","12.3","96.7","S","7.7","21.6","1010.4","2.0","8.0","8.0","4.5","06260"
"09/28/2020","15.7","12.5","13.7","11.3","86.6","E","8.4","32.4","1005.7","2.6","8.0","7.7","25.8","06260"
"09/27/2020","16.2","9.4","13.9","10.8","81.5","NNW","15.9","57.6","998.9","14.0","7.2","7.0","21.5","06260"
"09/26/2020","13.5","8.8","10.8","8.9","88.2","S","17.1","50.4","993.4","4.5","6.3","5.6","19.0","06260"
"09/25/2020","17.5","8.8","13.2","9.7","80.7","S","16.5","46.8","997.7","5.9","6.7","6.6","32.1","06260"
"09/24/2020","21.8","11.6","16.4","13.0","81.1","SSW","15.3","43.2","1000.9","8.8","6.1","6.4","24.9","06260"
"09/23/2020","23.6","5.7","15.2","10.5","76.5","SSW","4.7","18.0","1007.8","0.0","1.0","3.8","11.9","06260"
"09/22/2020","25.3","5.2","14.0","9.3","77.7","NNW","4.4","18.0","1014.7","0.0","0.7","4.2","16.4","06260"
"09/21/2020","22.8","7.7","14.7","8.2","68.2","NNE","9.5","28.8","1017.9","0.0","0.0","---","30.3","06260"
"09/20/2020","23.3","7.5","15.5","7.5","60.1","ENE","10.8","28.8","1017.8","0.0","0.0","---","40.8","06260"
"09/19/2020","21.3","7.3","14.5","6.6","60.4","ENE","14.0","36.0","1022.6","0.0","0.0","---","39.4","06260"
"09/18/2020","19.0","7.4","13.3","6.1","64.8","NE","15.4","36.0","1027.9","0.0","2.4","4.2","40.8","06260"
"09/17/2020","23.4","8.2","16.8","13.0","80.3","N","13.6","39.6","1024.7","0.0","4.1","5.6","15.9","06260"
"09/16/2020","31.4","13.3","22.0","17.2","76.4","SSE","6.6","18.0","1018.1","0.0","6.2","6.4","15.9","06260"
"09/15/2020","28.5","11.3","19.2","14.6","78.2","ESE","5.3","14.4","1021.7","0.0","3.9","6.4","19.7","06260"
"09/14/2020","22.5","9.5","15.6","12.8","85.2","SSW","7.2","28.8","1024.9","0.0","2.4","4.2","13.9","06260"
"09/13/2020","19.1","9.9","14.8","12.3","85.6","SW","10.4","36.0","1021.3","0.0","7.8","7.5","19.0","06260"
"09/12/2020","20.0","8.6","13.8","10.4","81.6","SW","7.2","28.8","1016.6","0.0","3.8","5.2","15.5","06260"
"09/11/2020","19.8","8.5","13.5","9.5","79.3","SE","4.1","14.4","1020.6","0.0","6.1","6.1","24.6","06260"
"09/10/2020","20.9","7.0","14.6","13.1","92.5","W","9.2","32.4","1022.0","0.5","5.1","6.9","12.2","06260"
"09/09/2020","19.0","15.9","17.7","16.0","89.1","SSW","11.3","28.8","1023.8","0.0","7.9","7.8","12.6","06260"
"09/08/2020","21.0","10.6","16.9","12.4","74.7","SW","12.8","32.4","1023.2","0.0","6.9","7.0","28.1","06260"
"09/07/2020","19.3","8.0","13.7","10.0","80.4","W","7.5","28.8","1020.8","0.0","4.8","5.7","24.7","06260"
"09/06/2020","18.8","9.0","14.0","10.3","80.5","W","10.2","39.6","1018.9","5.8","4.9","5.3","22.7","06260"
"09/05/2020","21.0","13.2","16.7","12.7","78.4","WSW","10.8","36.0","1019.2","4.1","8.0","7.2","26.1","06260"
"09/04/2020","20.7","13.4","17.1","15.7","90.7","SW","15.6","46.8","1017.1","13.8","8.0","7.0","13.3","06260"
"09/03/2020","21.7","10.2","15.4","10.9","76.8","W","5.1","21.6","1018.8","0.6","4.8","5.6","24.6","06260"
"09/02/2020","17.6","7.9","13.4","9.9","80.6","NNW","6.9","25.2","1019.6","0.0","4.6","5.7","26.9","06260"
"09/01/2020","18.3","9.0","13.7","9.9","80.2","N","7.1","25.2","1020.4","0.0","6.2","6.6","27.2","06260"
"08/31/2020","18.6","12.4","15.4","12.9","84.9","NNW","13.4","54.0","1013.8","5.6","7.8","7.3","23.0","06260"
"09/01/2020","18.3","9.0","13.7","9.9","80.2","N","7.1","25.2","1020.4","0.0","6.2","6.6","27.2","06260"
"08/31/2020","18.6","12.4","15.4","12.9","84.9","NNW","13.4","54.0","1013.8","5.6","7.8","7.3","23.0","06260"
"08/30/2020","18.8","11.0","14.8","12.7","88.0","SW","11.6","36.0","1005.1","1.3","4.6","4.8","15.2","06260"
"08/29/2020","21.0","12.6","15.4","12.6","84.8","SSW","13.1","43.2","1000.1","14.6","5.2","5.8","24.8","06260"
"08/28/2020","19.8","13.5","16.8","13.8","82.0","SSE","12.0","46.8","1008.5","1.4","7.6","7.2","17.6","06260"
"08/27/2020","18.4","11.6","15.4","13.0","87.4","W","15.2","57.6","1013.7","1.0","6.6","6.6","14.6","06260"
"08/26/2020","21.2","14.5","17.6","14.0","77.7","SSW","23.4","75.6","1003.4","2.7","7.0","6.6","24.8","06260"
"08/25/2020","20.7","11.4","16.0","12.1","79.7","WSW","10.5","36.0","1014.1","3.2","5.0","5.9","23.9","06260"
"08/24/2020","21.3","15.0","17.5","13.7","79.2","WSW","13.8","39.6","1014.9","10.9","6.3","5.7","26.5","06260"
"08/23/2020","22.4","15.6","18.5","13.7","74.4","SW","20.1","57.6","1013.6","4.2","6.2","5.6","22.6","06260"
"08/22/2020","28.5","17.9","22.6","15.3","65.6","SW","15.3","46.8","1009.6","0.0","3.2","4.2","26.4","06260"
"08/21/2020","28.0","20.4","24.1","18.5","70.9","SSE","12.5","50.4","1005.7","3.4","7.9","7.9","42.1","06260"
"08/20/2020","27.2","16.7","22.4","16.2","68.9","S","12.6","36.0","1006.3","0.2","7.8","7.7","37.5","06260"
"08/19/2020","24.0","13.0","18.2","14.3","80.1","SW","9.5","32.4","1010.5","0.1","2.5","4.7","24.9","06260"
"08/18/2020","25.4","13.2","18.4","16.3","88.6","SSE","7.4","32.4","1009.4","1.1","4.8","5.4","10.4","06260"
"08/17/2020","30.4","15.8","21.8","17.6","80.5","SE","8.7","68.4","1009.7","29.9","6.7","6.8","17.1","06260"
"08/16/2020","28.5","18.3","22.2","18.5","80.9","NNE","5.9","39.6","1013.8","0.4","6.4","6.3","9.1","06260"
"08/15/2020","28.6","19.8","23.3","18.8","77.4","SW","8.4","25.2","1013.1","0.1","5.8","6.2","11.3","06260"
"08/14/2020","31.7","18.4","24.9","19.4","74.7","SSE","6.3","21.6","1011.4","0.2","7.5","7.5","16.1","06260"
"08/13/2020","32.3","19.1","25.8","18.1","64.5","E","8.3","25.2","1012.8","0.0","4.6","6.2","26.2","06260"
"08/12/2020","34.5","21.5","26.9","18.2","61.1","ESE","9.6","54.0","1014.6","0.3","7.5","7.5","26.9","06260"
"08/11/2020","32.7","21.3","26.5","16.3","56.5","ENE","11.6","28.8","1014.7","0.0","6.1","7.1","33.5","06260"
"08/10/2020","32.6","18.8","26.0","16.9","58.9","NE","12.8","32.4","1016.3","0.0","3.1","5.7","34.5","06260"
"08/09/2020","34.6","20.6","27.8","15.6","50.2","NNE","9.0","36.0","1018.9","0.0","6.3","7.2","35.6","06260"
"08/08/2020","34.0","14.6","24.6","14.4","60.6","ESE","5.6","21.6","1019.2","0.0","0.0","---","31.2","06260"
"08/07/2020","31.0","14.5","22.9","13.8","61.3","SE","7.1","21.6","1019.2","0.0","3.4","6.3","36.9","06260"
"08/06/2020","28.3","11.6","20.1","11.7","63.9","SSW","9.9","36.0","1015.8","0.0","1.0","3.6","33.5","06260"
"08/05/2020","22.1","13.9","17.6","9.1","58.8","SW","9.8","25.2","1016.2","0.0","4.2","4.8","37.5","06260"
"08/04/2020","21.2","8.2","15.1","11.2","78.5","WNW","8.0","36.0","1014.9","0.4","4.7","7.3","28.9","06260"
"08/03/2020","21.6","9.2","16.0","11.1","75.8","WNW","8.7","36.0","1015.3","0.0","5.6","6.1","28.0","06260"
"08/02/2020","25.2","13.0","19.0","15.6","82.1","WSW","9.0","25.2","1014.7","0.0","5.8","6.5","18.7","06260"
"08/01/2020","32.0","19.3","26.0","14.5","51.3","SE","12.5","32.4","1013.8","0.4","3.0","7.1","36.5","06260"
"08/01/2020","32.0","19.3","26.0","14.5","51.3","SE","12.5","32.4","1013.8","0.4","3.0","7.1","36.5","06260"
"07/31/2020","25.1","12.2","18.9","11.4","65.4","SE","6.9","25.2","1019.4","0.0","1.8","4.2","33.0","06260"
"07/30/2020","20.2","9.1","15.4","9.8","71.8","W","9.9","36.0","1020.6","0.0","6.2","7.1","32.8","06260"
"07/29/2020","20.6","12.4","17.2","10.2","63.9","WSW","13.7","43.2","1014.7","0.0","5.5","6.5","39.1","06260"
"07/28/2020","23.9","16.1","19.0","14.3","74.3","SSW","13.5","46.8","1008.8","0.1","7.8","7.6","30.4","06260"
"07/27/2020","22.4","13.4","18.2","12.4","70.7","SW","12.9","39.6","1013.0","0.0","6.2","5.0","34.3","06260"
"07/26/2020","22.3","16.8","18.6","16.2","86.2","SSW","14.1","57.6","1008.1","6.1","7.6","6.9","22.3","06260"
"07/25/2020","22.3","13.9","18.3","14.5","79.6","WSW","9.3","36.0","1012.0","0.6","7.4","7.0","26.5","06260"
"07/24/2020","24.6","14.7","19.3","11.3","60.6","SW","11.1","36.0","1013.9","0.0","7.7","7.7","36.7","06260"
"07/23/2020","21.1","9.3","15.3","9.2","70.0","NNW","8.1","25.2","1022.0","0.0","5.9","6.7","38.5","06260"
"07/22/2020","20.5","7.3","14.4","8.7","73.4","NW","7.0","32.4","1024.9","0.0","1.7","4.2","35.7","06260"
"07/21/2020","20.2","7.5","15.0","9.3","71.4","NNW","9.2","32.4","1022.4","0.0","2.2","3.4","32.9","06260"
"07/20/2020","24.4","12.2","17.8","13.6","77.8","WNW","9.0","28.8","1017.2","0.7","6.4","6.4","27.9","06260"
"07/19/2020","25.8","12.3","19.4","15.2","78.7","SW","7.4","25.2","1017.4","0.0","5.6","6.2","15.4","06260"
"07/18/2020","22.7","12.1","17.8","14.6","82.4","SW","5.0","18.0","1020.5","0.0","6.5","6.6","19.8","06260"
"07/17/2020","19.7","14.9","16.4","14.2","86.6","WNW","7.1","32.4","1018.6","0.8","7.9","6.9","26.4","06260"
"07/16/2020","20.6","14.1","16.9","11.6","72.2","WNW","7.7","25.2","1015.2","1.2","7.1","6.8","30.9","06260"
"07/15/2020","17.6","8.5","14.3","12.3","88.7","W","6.6","25.2","1014.4","5.3","6.2","6.5","24.3","06260"
"07/14/2020","23.5","15.1","18.8","10.8","61.8","SW","7.2","21.6","1020.1","0.0","5.9","7.5","37.7","06260"
"07/13/2020","20.9","7.6","15.0","9.0","70.3","NNE","6.6","21.6","1027.6","0.0","6.2","7.0","35.6","06260"
"07/12/2020","19.7","6.7","14.1","9.4","75.5","WNW","8.0","28.8","1026.1","0.0","1.6","4.0","31.1","06260"
"07/11/2020","18.5","6.6","12.9","9.6","82.3","NNW","7.8","36.0","1018.2","0.1","3.3","5.2","26.8","06260"
"07/10/2020","17.7","14.1","16.7","15.5","93.3","SW","14.9","43.2","1010.3","4.8","8.0","6.9","11.0","06260"
"07/09/2020","16.9","13.7","15.2","14.4","94.8","SSW","8.3","36.0","1014.4","8.4","8.0","7.3","10.5","06260"
"07/08/2020","19.2","12.2","15.4","11.1","77.1","W","9.8","36.0","1017.6","1.7","7.8","7.2","25.1","06260"
"07/07/2020","18.3","8.0","13.7","9.7","78.8","W","12.8","46.8","1018.7","6.4","5.3","6.0","22.6","06260"
"07/06/2020","21.3","14.5","17.3","12.2","72.4","WSW","21.9","61.2","1010.3","0.5","6.5","6.0","19.5","06260"
"07/05/2020","18.0","15.6","17.1","15.7","91.2","SW","22.2","54.0","1011.1","7.6","8.0","7.3","13.9","06260"
"07/04/2020","21.6","13.6","17.6","11.9","70.1","SW","21.3","61.2","1015.3","2.4","7.7","7.3","33.6","06260"
"07/03/2020","21.2","14.1","16.9","12.4","76.5","WSW","13.4","46.8","1012.5","4.0","7.1","6.4","24.0","06260"
"07/02/2020","21.1","15.3","17.6","13.2","75.9","SW","15.3","43.2","1006.9","0.1","7.1","6.3","35.3","06260"
"07/01/2020","19.4","14.4","16.5","14.3","87.2","SW","16.1","54.0","1007.0","13.7","8.0","6.1","16.7","06260"
"07/01/2020","19.4","14.4","16.5","14.3","87.2","SW","16.1","54.0","1007.0","13.7","8.0","6.1","16.7","06260"
"06/30/2020","19.0","14.1","16.1","9.1","63.8","SW","22.2","54.0","1009.6","0.0","7.5","7.0","25.1","06260"
"06/29/2020","21.4","13.3","17.2","9.2","60.0","SW","18.8","50.4","1011.7","0.0","4.7","5.0","31.9","06260"
"06/28/2020","24.8","16.0","20.1","14.9","72.9","SW","16.1","54.0","1008.8","2.2","7.3","6.8","31.5","06260"
"06/27/2020","30.1","18.2","23.8","16.2","67.5","SSE","11.0","36.0","1009.9","3.5","4.2","7.1","22.4","06260"
"06/26/2020","29.4","19.0","24.4","14.9","56.7","ESE","14.0","39.6","1015.9","0.0","1.3","2.7","35.9","06260"
"06/25/2020","29.4","17.0","23.6","11.9","49.0","E","14.0","32.4","1021.4","0.0","3.5","6.9","37.5","06260"
"06/24/2020","26.7","14.7","20.8","12.9","62.4","NE","7.8","21.6","1024.6","0.0","1.4","4.2","27.1","06260"
"06/23/2020","22.4","9.4","17.1","10.4","68.6","WNW","6.9","32.4","1025.6","0.0","1.8","3.9","23.3","06260"
"06/22/2020","24.5","13.0","19.0","12.8","68.5","SW","12.2","36.0","1019.8","0.0","5.2","6.8","29.3","06260"
"06/21/2020","22.1","10.6","16.4","11.6","75.5","WSW","6.9","21.6","1020.8","0.0","3.7","5.7","26.0","06260"
"06/20/2020","22.4","11.4","17.5","12.2","72.7","SW","9.8","36.0","1017.5","0.0","3.5","6.2","33.2","06260"
"06/19/2020","22.0","11.0","16.8","13.3","81.6","SSW","7.7","28.8","1012.3","6.2","5.7","6.6","22.2","06260"
"06/18/2020","24.2","15.4","19.5","14.8","76.8","NE","11.4","32.4","1010.7","7.1","7.6","7.0","18.5","06260"
"06/17/2020","20.8","12.5","17.4","15.2","87.8","ENE","5.0","18.0","1014.5","0.8","6.0","7.2","14.2","06260"
"06/16/2020","23.7","15.6","19.1","13.7","72.8","NW","6.0","28.8","1016.3","0.5","7.8","7.8","33.0","06260"
"06/15/2020","23.0","15.2","18.1","14.5","79.6","W","8.4","32.4","1015.2","0.2","7.9","7.8","19.5","06260"
"06/14/2020","26.2","15.6","20.3","15.9","77.5","ESE","8.4","32.4","1011.6","0.0","5.4","5.8","24.0","06260"
"06/13/2020","26.1","15.3","19.6","14.5","75.1","SE","12.0","68.4","1007.7","11.0","6.5","6.5","23.7","06260"
"06/12/2020","20.1","14.1","16.0","13.0","82.9","ENE","9.5","32.4","1010.4","2.8","4.8","5.4","21.0","06260"
"06/11/2020","18.0","10.2","15.1","10.8","75.1","NE","9.3","28.8","1014.8","0.4","7.7","7.6","22.4","06260"
"06/10/2020","17.0","6.2","12.4","7.2","71.8","NNE","7.8","21.6","1019.0","0.0","6.5","6.7","31.8","06260"
"06/09/2020","18.9","11.1","14.4","8.6","69.4","N","13.6","32.4","1016.5","0.0","6.2","6.1","28.6","06260"
"06/08/2020","16.0","10.4","13.0","9.2","78.3","WSW","12.3","39.6","1009.5","0.9","7.5","6.4","31.2","06260"
"06/07/2020","15.8","8.5","11.9","6.5","71.9","SW","20.9","57.6","999.5","7.6","7.0","6.1","24.1","06260"
"06/06/2020","14.3","8.2","10.0","6.8","80.8","SW","16.2","57.6","994.2","15.4","5.6","5.1","34.1","06260"
"06/05/2020","17.0","7.5","11.6","8.3","81.0","WNW","12.2","39.6","997.2","3.7","7.0","6.2","31.0","06260"
"06/04/2020","22.8","13.6","17.4","11.3","69.1","NW","12.9","32.4","1002.4","0.0","7.9","7.9","27.4","06260"
"06/03/2020","27.5","13.0","20.1","10.5","58.1","WSW","8.4","28.8","1012.8","0.0","8.0","8.0","28.4","06260"
"06/02/2020","25.4","11.1","18.7","8.1","54.1","NE","9.8","28.8","1021.0","0.0","6.7","7.7","40.4","06260"
"06/01/2020","22.2","12.0","17.4","6.5","51.0","ENE","16.5","43.2","1023.2","0.0","7.2","7.2","40.0","06260"
"05/31/2020","23.7","11.1","18.1","5.9","48.0","ENE","13.5","39.6","1023.6","0.0","1.6","3.5","38.8","06260"
"06/01/2020","22.2","12.0","17.4","6.5","51.0","ENE","16.5","43.2","1023.2","0.0","7.2","7.2","40.0","06260"
"05/31/2020","23.7","11.1","18.1","5.9","48.0","ENE","13.5","39.6","1023.6","0.0","1.6","3.5","38.8","06260"
"05/30/2020","22.5","9.5","15.9","6.7","56.3","NE","11.7","32.4","1026.5","0.0","1.0","2.1","30.5","06260"
"05/29/2020","19.7","6.4","13.8","5.7","60.6","NNE","13.7","39.6","1032.7","0.0","1.5","3.9","30.5","06260"
"05/28/2020","20.5","6.8","15.0","8.0","64.3","N","12.5","36.0","1034.7","0.0","1.8","3.0","30.7","06260"
"05/27/2020","23.7","11.8","17.3","10.0","64.9","NW","8.0","25.2","1034.8","0.0","5.3","5.5","22.1","06260"
"05/26/2020","20.8","6.4","14.3","9.5","75.4","NNW","7.7","25.2","1034.7","0.0","3.8","4.5","23.6","06260"
"05/25/2020","15.0","12.1","13.6","10.5","82.0","W","10.2","36.0","1030.2","2.7","7.3","7.1","16.0","06260"
"05/24/2020","18.8","12.1","15.0","7.0","60.6","WSW","19.8","57.6","1023.2","0.0","4.3","5.0","18.2","06260"
"05/23/2020","24.2","13.5","18.1","8.9","57.3","SW","16.4","50.4","1017.7","0.3","8.0","7.9","26.8","06260"
"05/22/2020","26.3","15.7","20.6","11.3","58.3","SSE","8.4","25.2","1019.1","0.0","6.8","7.1","28.3","06260"
"05/21/2020","22.1","8.8","16.0","10.5","72.0","NE","7.2","32.4","1022.8","0.0","4.7","5.1","28.1","06260"
"05/20/2020","21.7","9.5","16.3","10.5","70.5","NW","9.5","32.4","1022.6","0.0","3.7","4.7","25.6","06260"
"05/19/2020","21.2","8.6","15.4","8.2","64.6","WSW","10.7","36.0","1022.3","0.0","7.2","7.2","28.8","06260"
"05/18/2020","18.7","5.9","13.5","5.4","60.3","WSW","10.1","32.4","1023.2","0.0","5.2","6.0","35.5","06260"
"05/17/2020","16.0","1.6","9.7","4.3","71.8","W","10.1","39.6","1022.8","0.0","5.5","6.8","25.4","06260"
"05/16/2020","15.1","2.3","9.2","3.4","69.5","NNW","7.2","25.2","1023.2","0.0","5.0","6.2","33.2","06260"
"05/15/2020","12.8","-1.2","6.9","-0.3","63.1","NNE","11.9","36.0","1021.6","0.0","2.2","5.3","37.8","06260"
"05/14/2020","12.0","-1.0","7.0","0.3","64.2","N","13.8","43.2","1016.6","0.2","3.7","5.2","37.7","06260"
"05/13/2020","12.8","0.2","7.6","0.9","65.4","WNW","8.7","28.8","1016.9","0.0","4.0","6.2","33.2","06260"
"05/12/2020","12.2","0.7","7.3","-0.3","62.9","N","18.5","61.2","1017.7","0.6","3.8","4.1","30.4","06260"
"05/11/2020","22.5","6.1","12.1","4.4","60.3","NNE","22.2","57.6","1010.1","0.0","7.3","7.2","24.0","06260"
"05/10/2020","24.7","8.6","17.6","7.6","56.6","NE","11.4","36.0","1010.1","0.4","4.4","7.0","24.8","06260"
"05/09/2020","22.9","6.0","15.0","6.6","61.9","NE","6.6","21.6","1017.1","0.0","5.5","6.9","16.3","06260"
"05/08/2020","20.7","4.5","12.4","5.2","66.1","NE","4.7","21.6","1021.9","0.0","6.2","7.0","17.4","06260"
"05/07/2020","16.8","1.7","10.2","3.3","66.5","NNE","8.0","28.8","1026.0","0.0","0.9","3.7","28.1","06260"
"05/06/2020","14.8","3.4","9.3","2.0","62.1","NE","13.5","36.0","1023.4","0.0","0.7","1.7","35.6","06260"
"05/05/2020","15.2","1.6","9.6","4.0","69.6","NNE","13.7","36.0","1021.3","0.0","1.2","3.1","33.7","06260"
"05/04/2020","16.9","8.5","11.7","8.1","79.4","NNE","7.4","21.6","1017.4","1.2","7.9","7.8","19.5","06260"
"05/03/2020","13.9","4.3","9.5","6.2","81.0","W","9.8","39.6","1012.1","2.2","5.0","5.3","21.7","06260"
"05/02/2020","14.2","7.9","10.6","6.5","76.6","WSW","14.1","50.4","1000.7","4.6","7.2","6.4","25.8","06260"
"05/01/2020","16.1","8.1","11.2","5.5","70.0","SSW","17.4","50.4","998.3","7.4","6.8","6.3","33.0","06260"
"05/01/2020","16.1","8.1","11.2","5.5","70.0","SSW","17.4","50.4","998.3","7.4","6.8","6.3","33.0","06260"
"04/30/2020","15.5","9.3","11.8","8.3","79.9","SSW","14.4","46.8","1002.0","1.1","7.8","7.0","24.4","06260"
"04/29/2020","11.3","7.7","9.4","8.2","91.6","NE","10.1","36.0","1003.7","3.5","8.0","7.4","8.7","06260"
"04/28/2020","20.7","7.0","13.6","5.7","63.0","NW","11.4","32.4","1006.7","0.0","5.4","6.2","18.0","06260"
"04/27/2020","16.7","1.4","9.2","4.2","73.9","NW","5.4","21.6","1011.0","0.0","1.1","2.9","18.0","06260"
"04/26/2020","14.3","0.4","8.3","3.1","72.9","N","8.1","32.4","1014.2","0.0","2.5","6.1","26.3","06260"
"04/25/2020","18.2","8.3","12.4","4.1","59.6","N","13.1","32.4","1014.6","0.0","6.7","7.0","34.2","06260"
"04/24/2020","23.2","7.4","15.5","4.8","55.1","NNE","8.7","25.2","1017.1","0.0","6.0","7.2","22.7","06260"
"04/23/2020","21.5","8.6","15.0","2.0","43.2","ENE","18.5","43.2","1020.7","0.0","0.0","---","36.7","06260"
"04/22/2020","18.9","9.2","13.9","1.0","42.0","ENE","25.5","57.6","1019.1","0.0","0.0","---","35.3","06260"
"04/21/2020","18.3","7.0","13.1","-0.9","38.5","ENE","27.5","61.2","1019.1","0.0","0.0","---","37.8","06260"
"04/20/2020","17.9","5.7","12.0","-1.6","39.8","ENE","19.1","43.2","1020.0","0.0","0.0","---","40.0","06260"
"04/19/2020","16.0","6.8","11.8","6.3","69.4","N","8.3","25.2","1016.7","1.0","7.2","7.5","24.5","06260"
"04/18/2020","17.0","5.0","10.5","3.4","63.2","NE","15.0","32.4","1017.1","0.0","2.3","5.6","24.0","06260"
"04/17/2020","22.1","5.7","13.2","4.6","58.2","NE","12.3","43.2","1017.2","0.0","5.8","6.6","26.4","06260"
"04/16/2020","17.0","1.7","9.6","2.7","64.0","E","6.8","21.6","1021.4","0.0","4.8","6.8","19.2","06260"
"04/15/2020","10.2","-1.0","4.7","0.1","75.0","N","6.6","36.0","1027.1","0.0","6.4","6.7","27.3","06260"
"04/14/2020","9.9","4.6","7.1","-1.7","54.6","N","17.6","50.4","1025.7","0.0","6.9","6.8","28.0","06260"
"04/13/2020","23.0","5.6","14.9","5.7","56.0","N","11.9","54.0","1015.4","0.1","5.9","6.4","20.2","06260"
"04/12/2020","21.5","2.9","11.7","2.0","60.7","ESE","5.0","18.0","1021.2","0.0","4.9","5.9","28.1","06260"
"04/11/2020","18.5","4.3","11.4","2.3","54.5","NE","10.2","25.2","1026.4","0.0","7.5","7.5","37.2","06260"
"04/10/2020","20.5","4.4","12.8","5.2","62.7","NE","10.7","32.4","1026.8","0.0","4.4","5.9","21.0","06260"
